year,reg_sk,sex_sk,age,dr
2020,1177,2,55,0.010264
2020,1177,2,60,0.01808
2020,1177,2,65,0.026988
2020,1177,2,70,0.046559
2020,1177,2,75,0.086486
2020,1177,2,80,0.178218
2020,1177,2,85,0.193548
2020,1177,3,0,0.014587
2020,1177,3,1,0.001113
2020,1177,3,5,5.64e-4
2020,1177,3,10,0
2020,1177,3,15,0.00093000000000000005
2020,1177,3,20,0.002534
2020,1177,3,25,0.004197
2020,1177,3,30,0.005831
2020,1177,3,35,0.006062
2020,1177,3,40,0.006655
2020,1177,3,45,0.011119
2020,1177,3,50,0.016409
2020,1177,3,55,0.017898
2020,1177,3,60,0.024191
2020,1177,3,65,0.033153
2020,1177,3,70,0.051289
2020,1177,3,75,0.080827
2020,1177,3,80,0.150615
2020,1177,3,85,0.212171
2020,1178,1,0,0.004666
2020,1178,1,1,2.53e-4
2020,1178,1,5,2.07e-4
2020,1178,1,10,1.2e-4
2020,1178,1,15,7.37e-4
2020,1178,1,20,0.001285
2020,1178,1,25,0.002123
2020,1178,1,30,0.004391
2020,1178,1,35,0.005919
2020,1178,1,40,0.00815
2020,1178,1,45,0.012177
2020,1178,1,50,0.016853
2020,1178,1,55,0.025105
2020,1178,1,60,0.036617
2020,1178,1,65,0.050874
2020,1178,1,70,0.069766
2020,1178,1,75,0.102968
2020,1178,1,80,0.142742
2020,1178,1,85,0.228886
2020,1178,2,0,0.002645
2020,1178,2,1,1.52e-4
2020,1178,2,5,3.04e-4
2020,1178,2,10,2.18e-4
2020,1178,2,15,3.75e-4
2020,1178,2,20,4.18e-4
2020,1178,2,25,7.03e-4
2020,1178,2,30,0.001478
2020,1178,2,35,0.001937
2020,1178,2,40,0.003286
2020,1178,2,45,0.004752
2020,1178,2,50,0.005891
2020,1178,2,55,0.007768
2020,1178,2,60,0.012298
2020,1178,2,65,0.019364
2020,1178,2,70,0.030474
2020,1178,2,75,0.051804
2020,1178,2,80,0.088588
2020,1178,2,85,0.208946
2020,1178,3,0,0.003681
2020,1178,3,1,2.03e-4
2020,1178,3,5,2.54e-4
2020,1178,3,10,1.68e-4
2020,1178,3,15,5.61e-4
2020,1178,3,20,8.59e-4
2020,1178,3,25,0.001406
2020,1178,3,30,0.002922
2020,1178,3,35,0.003903
2020,1178,3,40,0.00565
2020,1178,3,45,0.008291
2020,1178,3,50,0.01095
2020,1178,3,55,0.015326
2020,1178,3,60,0.022053
2020,1178,3,65,0.030719
2020,1178,3,70,0.043508
2020,1178,3,75,0.065381
2020,1178,3,80,0.100882
2020,1178,3,85,0.212669
2020,1179,1,0,0.002507
2020,1179,1,1,3.51e-4
2020,1179,1,5,3.13e-4
2020,1179,1,10,2.01e-4
2020,1179,1,15,4.01e-4
2020,1179,1,20,0.001496
2020,1179,1,25,0.001395
2020,1179,1,30,0.002858
2020,1179,1,35,0.003786
2020,1179,1,40,0.006298
2020,1179,1,45,0.00874
2020,1179,1,50,0.013573
2020,1179,1,55,0.018642
2020,1179,1,60,0.028459
2020,1179,1,65,0.040519
2020,1179,1,70,0.054555
2020,1179,1,75,0.086401
2020,1179,1,80,0.132399
2020,1179,1,85,0.19723
2020,1179,2,0,0.003588
2020,1179,2,1,0
2020,1179,2,5,6.8e-5
2020,1179,2,10,7.1e-5
2020,1179,2,15,1.69e-4
2020,1179,2,20,3.4e-4
2020,1179,2,25,5.91e-4
2020,1179,2,30,8.87e-4
2020,1179,2,35,0.001748
2020,1179,2,40,0.002138
2020,1179,2,45,0.003204
2020,1179,2,50,0.006101
2020,1179,2,55,0.00757
2020,1179,2,60,0.010459
2020,1179,2,65,0.017604
2020,1179,2,70,0.029911
2020,1179,2,75,0.048697
2020,1179,2,80,0.084343
2020,1179,2,85,0.176649
2020,1179,3,0,0.003029
2020,1179,3,1,1.82e-4
2020,1179,3,5,1.95e-4
2020,1179,3,10,1.38e-4
2020,1179,3,15,2.88e-4
2020,1179,3,20,9.4e-4
2020,1179,3,25,0.001
2020,1179,3,30,0.001866
2020,1179,3,35,0.002758
2020,1179,3,40,0.004143
2020,1179,3,45,0.005851
2020,1179,3,50,0.009585
2020,1179,3,55,0.012522
2020,1179,3,60,0.018203
2020,1179,3,65,0.026772
2020,1179,3,70,0.039077
2020,1179,3,75,0.060597
2020,1179,3,80,0.097799
2020,1179,3,85,0.182268
2020,1180,1,0,0.007218
2020,1180,1,1,2.62e-4
2020,1180,1,5,1.84e-4
2020,1180,1,10,2.34e-4
2020,1180,1,15,7.61e-4
2020,1180,1,20,0.001645
2020,1180,1,25,0.002429
2020,1180,1,30,0.004123
2020,1180,1,35,0.006575
2020,1180,1,40,0.010314
2020,1180,1,45,0.012361
2020,1180,1,50,0.015596
2020,1180,1,55,0.021355
2020,1180,1,60,0.033538
2020,1180,1,65,0.048342
2020,1180,1,70,0.069548
2020,1180,1,75,0.096367
2020,1180,1,80,0.149086
2020,1180,1,85,0.243169
2020,1180,2,0,0.00426
2020,1180,2,1,2.69e-4
2020,1180,2,5,1.58e-4
2020,1180,2,10,1.87e-4
2020,1180,2,15,3.25e-4
2020,1180,2,20,6.77e-4
2020,1180,2,25,9.22e-4
2020,1180,2,30,0.001673
2020,1180,2,35,0.002726
2020,1180,2,40,0.003668
2020,1180,2,45,0.004765
2020,1180,2,50,0.005445
2020,1180,2,55,0.008614
2020,1180,2,60,0.013126
2020,1180,2,65,0.019228
2020,1180,2,70,0.032417
2020,1180,2,75,0.053463
2020,1180,2,80,0.09165
2020,1180,2,85,0.194468
2020,1180,3,0,0.005784
2020,1180,3,1,2.66e-4
2020,1180,3,5,1.71e-4
2020,1180,3,10,2.11e-4
2020,1180,3,15,5.44e-4
2020,1180,3,20,0.001151
2020,1180,3,25,0.001701
2020,1180,3,30,0.002916
2020,1180,3,35,0.004646
2020,1180,3,40,0.006854
2020,1180,3,45,0.008369
2020,1180,3,50,0.010235
2020,1180,3,55,0.01445
2020,1180,3,60,0.022004
2020,1180,3,65,0.030853
2020,1180,3,70,0.045921
2020,1180,3,75,0.066774
2020,1180,3,80,0.107066
2020,1180,3,85,0.205653
2020,1181,1,0,0.005308
2020,1181,1,1,2.66e-4
2020,1181,1,5,1.18e-4
2020,1181,1,10,3.12e-4
2020,1181,1,15,8.61e-4
2020,1181,1,20,0.001246
2020,1181,1,25,0.002458
2020,1181,1,30,0.004361
2020,1181,1,35,0.006281
2020,1181,1,40,0.009217
2020,1181,1,45,0.01235
2020,1181,1,50,0.015542
2020,1181,1,55,0.022671
2020,1181,1,60,0.033681
2020,1181,1,65,0.051283
2020,1181,1,70,0.069373
2020,1181,1,75,0.109702
2020,1181,1,80,0.151919
2020,1181,1,85,0.225784
2020,1181,2,0,0.005737
2020,1181,2,1,3.18e-4
2020,1181,2,5,1.75e-4
2020,1181,2,10,2.18e-4
2020,1181,2,15,7.12e-4
2020,1181,2,20,4.15e-4
2020,1181,2,25,6.64e-4
2020,1181,2,30,0.001405
2020,1181,2,35,0.002901
2020,1181,2,40,0.004071
2020,1181,2,45,0.005289
2020,1181,2,50,0.006915
2020,1181,2,55,0.009512
2020,1181,2,60,0.014086
2020,1181,2,65,0.020478
2020,1181,2,70,0.032772
2020,1181,2,75,0.051481
2020,1181,2,80,0.079618
2020,1181,2,85,0.175765
2020,1181,3,0,0.005517
2020,1181,3,1,2.91e-4
2020,1181,3,5,1.46e-4
2020,1181,3,10,2.66e-4
2020,1181,3,15,7.91e-4
2020,1181,3,20,8.68e-4
2020,1181,3,25,0.001618
2020,1181,3,30,0.002894
2020,1181,3,35,0.004569
2020,1181,3,40,0.006544
2020,1181,3,45,0.008599
2020,1181,3,50,0.01092
2020,1181,3,55,0.015406
2020,1181,3,60,0.022412
2020,1181,3,65,0.032418
2020,1181,3,70,0.045904
2020,1181,3,75,0.068287
2020,1181,3,80,0.097369
2020,1181,3,85,0.187
2020,1182,1,0,0.007806
2020,1182,1,1,5.44e-4
2020,1182,1,5,1.81e-4
2020,1182,1,10,2.75e-4
2020,1182,1,15,4.18e-4
2020,1182,1,20,7.14e-4
2020,1182,1,25,8.76e-4
2020,1182,1,30,8.86e-4
2020,1182,1,35,0.00147
2020,1182,1,40,0.002756
2020,1182,1,45,0.00419
2020,1182,1,50,0.006994
2020,1182,1,55,0.011512
2020,1182,1,60,0.019948
2020,1182,1,65,0.032954
2020,1182,1,70,0.046177
2020,1182,1,75,0.068985
2020,1182,1,80,0.099643
2020,1182,1,85,0.158167
2020,1182,2,0,0.005856
2020,1182,2,1,4.63e-4
2020,1182,2,5,2.45e-4
2020,1182,2,10,1.66e-4
2020,1182,2,15,1.72e-4
2020,1182,2,20,2.66e-4
2020,1182,2,25,2.99e-4
2020,1182,2,30,3.84e-4
2020,1182,2,35,5.62e-4
2020,1182,2,40,0.0011
2020,1182,2,45,0.001709
2020,1182,2,50,0.003027
2020,1182,2,55,0.005324
2020,1182,2,60,0.009812
2020,1182,2,65,0.01566
2020,1182,2,70,0.02556
2020,1182,2,75,0.040366
2020,1182,2,80,0.081263
2020,1182,2,85,0.164894
2020,1182,3,0,0.006868
2020,1182,3,1,5.05e-4
2020,1182,3,5,2.12e-4
2020,1182,3,10,2.22e-4
2020,1182,3,15,2.95e-4
2020,1182,3,20,4.88e-4
2020,1182,3,25,5.88e-4
2020,1182,3,30,6.21e-4
2020,1182,3,35,9.95e-4
2020,1182,3,40,0.001893
2020,1182,3,45,0.002889
2020,1182,3,50,0.004907
2020,1182,3,55,0.008222
2020,1182,3,60,0.014484
2020,1182,3,65,0.023274
2020,1182,3,70,0.034237
2020,1182,3,75,0.051537
2020,1182,3,80,0.08822
2020,1182,3,85,0.162315
2020,1183,1,0,0.006399
2020,1183,1,1,4.35e-4
2020,1183,1,5,3.06e-4
2020,1183,1,10,1.34e-4
2020,1183,1,15,7.89e-4
2020,1183,1,20,0.001169
2020,1183,1,25,0.001461
2020,1183,1,30,0.002186
2020,1183,1,35,0.002897
2020,1183,1,40,0.004673
2020,1183,1,45,0.008185
2020,1183,1,50,0.01099
2020,1183,1,55,0.016115
2020,1183,1,60,0.023506
2020,1183,1,65,0.036337
2020,1183,1,70,0.049712
2020,1183,1,75,0.071572
2020,1183,1,80,0.124359
2020,1183,1,85,0.180663
2020,1183,2,0,0.004738
2020,1183,2,1,5.07e-4
2020,1183,2,5,3.2e-5
2020,1183,2,10,1.05e-4
2020,1183,2,15,4.18e-4
2020,1183,2,20,5.11e-4
2020,1183,2,25,5.57e-4
2020,1183,2,30,5.81e-4
2020,1183,2,35,0.001152
2020,1183,2,40,0.001834
2020,1183,2,45,0.002442
2020,1183,2,50,0.003569
2020,1183,2,55,0.005308
2020,1183,2,60,0.008797
2020,1183,2,65,0.016826
2020,1183,2,70,0.02812
2020,1183,2,75,0.049284
2020,1183,2,80,0.087154
2020,1183,2,85,0.183879
2020,1183,3,0,0.005606
2020,1183,3,1,4.7e-4
2020,1183,3,5,1.72e-4
2020,1183,3,10,1.2e-4
2020,1183,3,15,6.04e-4
2020,1183,3,20,8.36e-4
2020,1183,3,25,0.001008
2020,1183,3,30,0.001359
2020,1183,3,35,0.001984
2020,1183,3,40,0.003197
2020,1183,3,45,0.005133
2020,1183,3,50,0.00698
2020,1183,3,55,0.010115
2020,1183,3,60,0.015177
2020,1183,3,65,0.024966
2020,1183,3,70,0.036297
2020,1183,3,75,0.056471
2020,1183,3,80,0.098526
2020,1183,3,85,0.182841
2020,1184,1,0,0.007937
2020,1184,1,1,0
2020,1184,1,5,3.55e-4
2020,1184,1,10,0.001028
2020,1184,1,15,0.001522
2020,1184,1,20,0.003032
2020,1184,1,25,0.00411
2020,1184,1,30,0.005055
2020,1184,1,35,0.006349
2020,1184,1,40,0.011179
2020,1184,1,45,0.012267
2020,1184,1,50,0.01465
2020,1184,1,55,0.022402
2020,1184,1,60,0.033578
2020,1184,1,65,0.049283
2020,1184,1,70,0.072183
2020,1184,1,75,0.12314
2020,1184,1,80,0.169458
2020,1184,1,85,0.275093
2020,1184,2,0,0.007065
2020,1184,2,1,7.44e-4
2020,1184,2,5,0
2020,1184,2,10,0
2020,1184,2,15,1.38e-4
2020,1184,2,20,6.77e-4
2020,1184,2,25,6.55e-4
2020,1184,2,30,0.001751
2020,1184,2,35,0.002974
2020,1184,2,40,0.003477
2020,1184,2,45,0.004923
2020,1184,2,50,0.005624
2020,1184,2,55,0.008942
2020,1184,2,60,0.014868
2020,1184,2,65,0.019885
2020,1184,2,70,0.026207
2020,1184,2,75,0.075716
2020,1184,2,80,0.082893
2020,1184,2,85,0.194666
2020,1184,3,0,0.007515
2020,1184,3,1,3.6e-4
2020,1184,3,5,1.84e-4
2020,1184,3,10,5.23e-4
2020,1184,3,15,8.3e-4
2020,1184,3,20,0.001824
2020,1184,3,25,0.002344
2020,1184,3,30,0.003378
2020,1184,3,35,0.004622
2020,1184,3,40,0.007218
2020,1184,3,45,0.008409
2020,1184,3,50,0.009815
2020,1184,3,55,0.015096
2020,1184,3,60,0.023118
2020,1184,3,65,0.031873
2020,1184,3,70,0.04246
2020,1184,3,75,0.089653
2020,1184,3,80,0.105161
2020,1184,3,85,0.21064
2020,1185,1,0,0.004254
2020,1185,1,1,1.54e-4
2020,1185,1,5,2.99e-4
2020,1185,1,10,3.91e-4
2020,1185,1,15,5.24e-4
2020,1185,1,20,0.001809
2020,1185,1,25,0.001907
2020,1185,1,30,0.001782
2020,1185,1,35,0.003424
2020,1185,1,40,0.00673
2020,1185,1,45,0.01027
2020,1185,1,50,0.013786
2020,1185,1,55,0.015041
2020,1185,1,60,0.031143
2020,1185,1,65,0.04152
2020,1185,1,70,0.064264
2020,1185,1,75,0.098432
2020,1185,1,80,0.132085
2020,1185,1,85,0.209783
2020,1185,2,0,0.00148
2020,1185,2,1,1.67e-4
2020,1185,2,5,3.13e-4
2020,1185,2,10,3.16e-4
2020,1185,2,15,2.65e-4
2020,1185,2,20,0.001143
2020,1185,2,25,6.04e-4
2020,1185,2,30,4.56e-4
2020,1185,2,35,0.001829
2020,1185,2,40,0.001809
2020,1185,2,45,0.002793
2020,1185,2,50,0.003563
2020,1185,2,55,0.007885
2020,1185,2,60,0.009981
2020,1185,2,65,0.01618
2020,1185,2,70,0.030038
2020,1185,2,75,0.055248
2020,1185,2,80,0.070192
2020,1185,2,85,0.179344
2020,1185,3,0,0.002897
2020,1185,3,1,1.6e-4
2020,1185,3,5,3.06e-4
2020,1185,3,10,3.54e-4
2020,1185,3,15,3.95e-4
2020,1185,3,20,0.001467
2020,1185,3,25,0.00128
2020,1185,3,30,0.001143
2020,1185,3,35,0.002643
2020,1185,3,40,0.004239
2020,1185,3,45,0.006417
2020,1185,3,50,0.008455
2020,1185,3,55,0.011252
2020,1185,3,60,0.019402
2020,1185,3,65,0.026469
2020,1185,3,70,0.042481
2020,1185,3,75,0.068173
2020,1185,3,80,0.088034
2020,1185,3,85,0.188036
2020,1186,1,0,0.006161
2020,1186,1,1,0
2020,1186,1,5,3.52e-4
2020,1186,1,10,2.81e-4
2020,1186,1,15,0.001054
2020,1186,1,20,0.001874
2020,1186,1,25,0.00257
2020,1186,1,30,0.004633
2020,1186,1,35,0.006753
2020,1186,1,40,0.011433
2020,1186,1,45,0.013657
2020,1186,1,50,0.019558
2020,1186,1,55,0.029007
2020,1186,1,60,0.038605
2020,1186,1,65,0.054521
2020,1186,1,70,0.068855
2020,1186,1,75,0.096995
2020,1186,1,80,0.154254
2020,1186,1,85,0.249681
2020,1186,2,0,0.002326
2020,1186,2,1,0
2020,1186,2,5,1.06e-4
2020,1186,2,10,1.77e-4
2020,1186,2,15,3.22e-4
2020,1186,2,20,5.89e-4
2020,1186,2,25,3.29e-4
2020,1186,2,30,0.001361
2020,1186,2,35,0.002681
2020,1186,2,40,0.004164
2020,1186,2,45,0.005707
2020,1186,2,50,0.008282
2020,1186,2,55,0.009127
2020,1186,2,60,0.014099
2020,1186,2,65,0.019243
2020,1186,2,70,0.029565
2020,1186,2,75,0.053026
2020,1186,2,80,0.084118
2020,1186,2,85,0.188707
2020,1186,3,0,0.004308
2020,1186,3,1,0
2020,1186,3,5,2.33e-4
2020,1186,3,10,2.3e-4
2020,1186,3,15,6.95e-4
2020,1186,3,20,0.001226
2020,1186,3,25,0.00149
2020,1186,3,30,0.003046
2020,1186,3,35,0.004741
2020,1186,3,40,0.00775
2020,1186,3,45,0.009522
2020,1186,3,50,0.013453
2020,1186,3,55,0.01788
2020,1186,3,60,0.02395
2020,1186,3,65,0.031921
2020,1186,3,70,0.042337
2020,1186,3,75,0.064856
2020,1186,3,80,0.099313
2020,1186,3,85,0.199229
2020,1187,1,0,0.002798
2020,1187,1,1,2.54e-4
2020,1187,1,5,1.36e-4
2020,1187,1,10,3.85e-4
2020,1187,1,15,8.56e-4
2020,1187,1,20,0.001494
2020,1187,1,25,0.002455
2020,1187,1,30,0.004424
2020,1187,1,35,0.006754
2020,1187,1,40,0.009191
2020,1187,1,45,0.011429
2020,1187,1,50,0.018367
2020,1187,1,55,0.025099
2020,1187,1,60,0.036539
2020,1187,1,65,0.05474
2020,1187,1,70,0.073674
2020,1187,1,75,0.108419
2020,1187,1,80,0.161494
2020,1187,1,85,0.245855
2020,1187,2,0,0.001853
2020,1187,2,1,5.3e-5
2020,1187,2,5,1.43e-4
2020,1187,2,10,1.2e-4
2020,1187,2,15,2.29e-4
2020,1187,2,20,4.82e-4
2020,1187,2,25,8.48e-4
2020,1187,2,30,0.001737
2020,1187,2,35,0.002297
2020,1187,2,40,0.003622
2020,1187,2,45,0.004032
2020,1187,2,50,0.005623
2020,1187,2,55,0.009474
2020,1187,2,60,0.013923
2020,1187,2,65,0.021672
2020,1187,2,70,0.029719
2020,1187,2,75,0.056905
2020,1187,2,80,0.091881
2020,1187,2,85,0.180374
2020,1187,3,0,0.002335
2020,1187,3,1,1.56e-4
2020,1187,3,5,1.39e-4
2020,1187,3,10,2.55e-4
2020,1187,3,15,5.45e-4
2020,1187,3,20,9.89e-4
2020,1187,3,25,0.001731
2020,1187,3,30,0.003172
2020,1187,3,35,0.0046
2020,1187,3,40,0.006413
2020,1187,3,45,0.007616
2020,1187,3,50,0.011649
2020,1187,3,55,0.016517
2020,1187,3,60,0.023215
2020,1187,3,65,0.033893
2020,1187,3,70,0.043916
2020,1187,3,75,0.070196
2020,1187,3,80,0.107624
2020,1187,3,85,0.191915
2020,1188,1,0,0.004718
2020,1188,1,1,6e-5
2020,1188,1,5,1.64e-4
2020,1188,1,10,3.42e-4
2020,1188,1,15,7.34e-4
2020,1188,1,20,0.001486
2020,1188,1,25,0.00236
2020,1188,1,30,0.004726
2020,1188,1,35,0.007152
2020,1188,1,40,0.01101
2020,1188,1,45,0.011497
2020,1188,1,50,0.015406
2020,1188,1,55,0.020907
2020,1188,1,60,0.030894
2020,1188,1,65,0.0494
2020,1188,1,70,0.074505
2020,1188,1,75,0.106025
2020,1188,1,80,0.151342
2020,1188,1,85,0.245862
2020,1188,2,0,0.004613
2020,1188,2,1,3.08e-4
2020,1188,2,5,8.7e-5
2020,1188,2,10,3.09e-4
2020,1188,2,15,6e-5
2020,1188,2,20,5.11e-4
2020,1188,2,25,5.29e-4
2020,1188,2,30,8.34e-4
2020,1188,2,35,0.00223
2020,1188,2,40,0.003151
2020,1188,2,45,0.004099
2020,1188,2,50,0.005237
2020,1188,2,55,0.006239
2020,1188,2,60,0.009542
2020,1188,2,65,0.01905
2020,1188,2,70,0.028844
2020,1188,2,75,0.048162
2020,1188,2,80,0.088588
2020,1188,2,85,0.207115
2020,1188,3,0,0.004667
2020,1188,3,1,1.82e-4
2020,1188,3,5,1.27e-4
2020,1188,3,10,3.26e-4
2020,1188,3,15,4.08e-4
2020,1188,3,20,0.001016
2020,1188,3,25,0.001479
2020,1188,3,30,0.002842
2020,1188,3,35,0.004735
2020,1188,3,40,0.006999
2020,1188,3,45,0.007603
2020,1188,3,50,0.009901
2020,1188,3,55,0.012791
2020,1188,3,60,0.018518
2020,1188,3,65,0.030853
2020,1188,3,70,0.045238
2020,1188,3,75,0.064682
2020,1188,3,80,0.103525
2020,1188,3,85,0.214425
2020,1189,1,0,0.002728
2020,1189,1,1,0
2020,1189,1,5,1.98e-4
2020,1189,1,10,1.53e-4
2020,1189,1,15,5.68e-4
2020,1189,1,20,0.001317
2020,1189,1,25,0.001403
2020,1189,1,30,0.002722
2020,1189,1,35,0.00572
2020,1189,1,40,0.007064
2020,1189,1,45,0.009929
2020,1189,1,50,0.01424
2020,1189,1,55,0.020995
2020,1189,1,60,0.034427
2020,1189,1,65,0.051528
2020,1189,1,70,0.073808
2020,1189,1,75,0.109557
2020,1189,1,80,0.160557
2020,1189,1,85,0.198554
2020,1189,2,0,0.003234
2020,1189,2,1,2.22e-4
2020,1189,2,5,1.05e-4
2020,1189,2,10,5.3e-5
2020,1189,2,15,3.44e-4
2020,1189,2,20,2.69e-4
2020,1189,2,25,6.84e-4
2020,1189,2,30,0.001243
2020,1189,2,35,0.001671
2020,1189,2,40,0.002661
2020,1189,2,45,0.003528
2020,1189,2,50,0.004902
2020,1189,2,55,0.008359
2020,1189,2,60,0.012823
2020,1189,2,65,0.021999
2020,1189,2,70,0.032063
2020,1189,2,75,0.056139
2020,1189,2,80,0.100169
2020,1189,2,85,0.180067
2020,1189,3,0,0.002974
2020,1189,3,1,1.08e-4
2020,1189,3,5,1.53e-4
2020,1189,3,10,1.04e-4
2020,1189,3,15,4.57e-4
2020,1189,3,20,7.99e-4
2020,1189,3,25,0.001074
2020,1189,3,30,0.002027
2020,1189,3,35,0.00382
2020,1189,3,40,0.004929
2020,1189,3,45,0.006688
2020,1189,3,50,0.009424
2020,1189,3,55,0.014232
2020,1189,3,60,0.022165
2020,1189,3,65,0.033499
2020,1189,3,70,0.04667
2020,1189,3,75,0.07122
2020,1189,3,80,0.114748
2020,1189,3,85,0.183521
2020,1190,1,0,0.004669
2020,1190,1,1,0
2020,1190,1,5,3.9e-5
2020,1190,1,10,1.78e-4
2020,1190,1,15,5.85e-4
2020,1190,1,20,0.001304
2020,1190,1,25,0.001432
2020,1190,1,30,0.003033
2020,1190,1,35,0.00417
2020,1190,1,40,0.005486
2020,1190,1,45,0.00975
2020,1190,1,50,0.013087
2020,1190,1,55,0.020316
2020,1190,1,60,0.026686
2020,1190,1,65,0.041237
2020,1190,1,70,0.059234
2020,1190,1,75,0.079701
2020,1190,1,80,0.116213
2020,1190,1,85,0.153817
2020,1190,2,0,0.003212
2020,1190,2,1,2.27e-4
2020,1190,2,5,1.22e-4
2020,1190,2,10,2.31e-4
2020,1190,2,15,3.64e-4
2020,1190,2,20,2e-4
2020,1190,2,25,6.12e-4
2020,1190,2,30,4.32e-4
2020,1190,2,35,0.001152
2020,1190,2,40,0.001663
2020,1190,2,45,0.002628
2020,1190,2,50,0.004126
2020,1190,2,55,0.006562
2020,1190,2,60,0.009512
2020,1190,2,65,0.015477
2020,1190,2,70,0.026209
2020,1190,2,75,0.045106
2020,1190,2,80,0.081164
2020,1190,2,85,0.158867
2020,1190,3,0,0.003961
2020,1190,3,1,1.09e-4
2020,1190,3,5,8e-5
2020,1190,3,10,2.04e-4
2020,1190,3,15,4.78e-4
2020,1190,3,20,7.71e-4
2020,1190,3,25,0.001047
2020,1190,3,30,0.001706
2020,1190,3,35,0.002576
2020,1190,3,40,0.003444
2020,1190,3,45,0.005876
2020,1190,3,50,0.00816
2020,1190,3,55,0.012573
2020,1190,3,60,0.016704
2020,1190,3,65,0.025513
2020,1190,3,70,0.038129
2020,1190,3,75,0.056256
2020,1190,3,80,0.091428
2020,1190,3,85,0.157282
2020,1191,1,0,0.00577
2020,1191,1,1,2.85e-4
2020,1191,1,5,1.95e-4
2020,1191,1,10,3.04e-4
2020,1191,1,15,7.41e-4
2020,1191,1,20,9.38e-4
2020,1191,1,25,0.001983
2020,1191,1,30,0.002455
2020,1191,1,35,0.003542
2020,1191,1,40,0.004063
2020,1191,1,45,0.008658
2020,1191,1,50,0.010717
2020,1191,1,55,0.016013
2020,1191,1,60,0.022044
2020,1191,1,65,0.037082
2020,1191,1,70,0.047465
2020,1191,1,75,0.070439
2020,1191,1,80,0.102398
2020,1191,1,85,0.17313
2020,1191,2,0,0.004095
2020,1191,2,1,1.99e-4
2020,1191,2,5,1.36e-4
2020,1191,2,10,6.3e-5
2020,1191,2,15,2.24e-4
2020,1191,2,20,3.05e-4
2020,1191,2,25,4.39e-4
2020,1191,2,30,7.28e-4
2020,1191,2,35,6.62e-4
2020,1191,2,40,0.001511
2020,1191,2,45,0.002088
2020,1191,2,50,0.003061
2020,1191,2,55,0.005446
2020,1191,2,60,0.011301
2020,1191,2,65,0.016661
2020,1191,2,70,0.027061
2020,1191,2,75,0.049226
2020,1191,2,80,0.084516
2020,1191,2,85,0.168642
2020,1191,3,0,0.004959
2020,1191,3,1,2.43e-4
2020,1191,3,5,1.66e-4
2020,1191,3,10,1.86e-4
2020,1191,3,15,4.84e-4
2020,1191,3,20,6.18e-4
2020,1191,3,25,0.001204
2020,1191,3,30,0.00155
2020,1191,3,35,0.001996
2020,1191,3,40,0.0027
2020,1191,3,45,0.00513
2020,1191,3,50,0.006541
2020,1191,3,55,0.01017
2020,1191,3,60,0.016006
2020,1191,3,65,0.024976
2020,1191,3,70,0.035028
2020,1191,3,75,0.056076
2020,1191,3,80,0.08993
2020,1191,3,85,0.170203
2020,1192,1,0,0.004903
2020,1192,1,1,2.05e-4
2020,1192,1,5,1.43e-4
2020,1192,1,10,1.81e-4
2020,1192,1,15,6.56e-4
2020,1192,1,20,0.001101
2020,1192,1,25,0.001473
2020,1192,1,30,0.002449
2020,1192,1,35,0.004662
2020,1192,1,40,0.008022
2020,1192,1,45,0.010791
2020,1192,1,50,0.013715
2020,1192,1,55,0.01956
2020,1192,1,60,0.030734
2020,1192,1,65,0.04513
2020,1192,1,70,0.065247
2020,1192,1,75,0.099829
2020,1192,1,80,0.142762
2020,1192,1,85,0.226054
2020,1192,2,0,0.003181
2020,1192,2,1,8.2e-5
2020,1192,2,5,9.1e-5
2020,1192,2,10,9.6e-5
2020,1192,2,15,2.48e-4
2020,1192,2,20,4.6e-4
2020,1192,2,25,4.74e-4
2020,1192,2,30,8.45e-4
2020,1192,2,35,0.00165
2020,1192,2,40,0.002728
2020,1192,2,45,0.003241
2020,1192,2,50,0.0044
2020,1192,2,55,0.006894
2020,1192,2,60,0.010177
2020,1192,2,65,0.016635
2020,1192,2,70,0.029244
2020,1192,2,75,0.049907
2020,1192,2,80,0.086668
2020,1192,2,85,0.195715
2020,1192,3,0,0.004063
2020,1192,3,1,1.45e-4
2020,1192,3,5,1.18e-4
2020,1192,3,10,1.4e-4
2020,1192,3,15,4.54e-4
2020,1192,3,20,7.73e-4
2020,1192,3,25,9.77e-4
2020,1192,3,30,0.00165
2020,1192,3,35,0.003141
2020,1192,3,40,0.005271
2020,1192,3,45,0.006811
2020,1192,3,50,0.008728
2020,1192,3,55,0.012593
2020,1192,3,60,0.018882
2020,1192,3,65,0.027622
2020,1192,3,70,0.042201
2020,1192,3,75,0.065299
2020,1192,3,80,0.101679
2020,1192,3,85,0.20253
2020,1193,1,0,0.005947
2020,1193,1,1,5.7e-4
2020,1193,1,5,2.03e-4
2020,1193,1,10,7.31e-4
2020,1193,1,15,0.001335
2020,1193,1,20,0.003117
2020,1193,1,25,0.00463
2020,1193,1,30,0.006772
2020,1193,1,35,0.008638
2020,1193,1,40,0.011009
2020,1193,1,45,0.012241
2020,1193,1,50,0.019477
2020,1193,1,55,0.022696
2020,1193,1,60,0.040192
2020,1193,1,65,0.053543
2020,1193,1,70,0.099307
2020,1193,1,75,0.135629
2020,1193,1,80,0.160285
2020,1193,1,85,0.259434
2020,1193,2,0,0.005454
2020,1193,2,1,1.54e-4
2020,1193,2,5,3.7e-4
