year,reg_sk,sex_sk,esp_year,age_sk,sdr
2010,1152,2,1976,0,0.74
2010,1152,2,1976,15,2.07
2010,1152,2,1976,50,9.66
2010,1152,2,1976,65,52.37
2010,1152,2,1976,999,8.68
2010,1152,2,2013,0,0.68
2010,1152,2,2013,15,2.17
2010,1152,2,2013,50,9.89
2010,1152,2,2013,65,61.96
2010,1152,2,2013,999,15.1
2010,1152,3,1976,0,0.86
2010,1152,3,1976,15,4.27
2010,1152,3,1976,50,17.05
2010,1152,3,1976,65,64.33
2010,1152,3,1976,999,12.43
2010,1152,3,2013,0,0.78
2010,1152,3,2013,15,4.47
2010,1152,3,2013,50,17.42
2010,1152,3,2013,65,73.6
2010,1152,3,2013,999,19.89
2010,1153,1,1976,0,1.09
2010,1153,1,1976,15,7.44
2010,1153,1,1976,50,27.39
2010,1153,1,1976,65,91.96
2010,1153,1,1976,999,18.93
2010,1153,1,2013,0,0.99
2010,1153,1,2013,15,7.79
2010,1153,1,2013,50,27.98
2010,1153,1,2013,65,102.52
2010,1153,1,2013,999,29.11
2010,1153,2,1976,0,0.71
2010,1153,2,1976,15,2.33
2010,1153,2,1976,50,8.96
2010,1153,2,1976,65,54.59
2010,1153,2,1976,999,8.92
2010,1153,2,2013,0,0.64
2010,1153,2,2013,15,2.43
2010,1153,2,2013,50,9.19
2010,1153,2,2013,65,64.36
2010,1153,2,2013,999,15.54
2010,1153,3,1976,0,0.91
2010,1153,3,1976,15,4.8
2010,1153,3,1976,50,17.07
2010,1153,3,1976,65,66.51
2010,1153,3,1976,999,12.94
2010,1153,3,2013,0,0.82
2010,1153,3,2013,15,5.02
2010,1153,3,2013,50,17.43
2010,1153,3,2013,65,76.1
2010,1153,3,2013,999,20.63
2010,1154,1,1976,0,0.9
2010,1154,1,1976,15,7
2010,1154,1,1976,50,28.47
2010,1154,1,1976,65,96.29
2010,1154,1,1976,999,19.34
2010,1154,1,2013,0,0.81
2010,1154,1,2013,15,7.35
2010,1154,1,2013,50,29.09
2010,1154,1,2013,65,107.5
2010,1154,1,2013,999,30.07
2010,1154,2,1976,0,0.89
2010,1154,2,1976,15,1.88
2010,1154,2,1976,50,8.68
2010,1154,2,1976,65,55.73
2010,1154,2,1976,999,8.81
2010,1154,2,2013,0,0.8
2010,1154,2,2013,15,1.97
2010,1154,2,2013,50,8.91
2010,1154,2,2013,65,66.57
2010,1154,2,2013,999,15.73
2010,1154,3,1976,0,0.89
2010,1154,3,1976,15,4.35
2010,1154,3,1976,50,17.24
2010,1154,3,1976,65,68.23
2010,1154,3,1976,999,12.94
2010,1154,3,2013,0,0.81
2010,1154,3,2013,15,4.56
2010,1154,3,2013,50,17.61
2010,1154,3,2013,65,78.74
2010,1154,3,2013,999,20.97
2010,1156,1,1976,0,1.15
2010,1156,1,1976,15,6.35
2010,1156,1,1976,50,26.74
2010,1156,1,1976,65,90.21
2010,1156,1,1976,999,18.1
2010,1156,1,2013,0,1.05
2010,1156,1,2013,15,6.66
2010,1156,1,2013,50,27.35
2010,1156,1,2013,65,100.09
2010,1156,1,2013,999,28.02
2010,1156,2,1976,0,0.76
2010,1156,2,1976,15,1.75
2010,1156,2,1976,50,7.75
2010,1156,2,1976,65,51.59
2010,1156,2,1976,999,8.09
2010,1156,2,2013,0,0.68
2010,1156,2,2013,15,1.83
2010,1156,2,2013,50,7.96
2010,1156,2,2013,65,61.62
2010,1156,2,2013,999,14.5
2010,1156,3,1976,0,0.96
2010,1156,3,1976,15,3.99
2010,1156,3,1976,50,15.97
2010,1156,3,1976,65,64.04
2010,1156,3,1976,999,12.08
2010,1156,3,2013,0,0.87
2010,1156,3,2013,15,4.18
2010,1156,3,2013,50,16.33
2010,1156,3,2013,65,73.63
2010,1156,3,2013,999,19.56
2010,1157,1,1976,0,1.15
2010,1157,1,1976,15,8.45
2010,1157,1,1976,50,31.35
2010,1157,1,1976,65,93.88
2010,1157,1,1976,999,20.36
2010,1157,1,2013,0,1.04
2010,1157,1,2013,15,8.84
2010,1157,1,2013,50,31.97
2010,1157,1,2013,65,103.78
2010,1157,1,2013,999,30.62
2010,1157,2,1976,0,0.85
2010,1157,2,1976,15,2.61
2010,1157,2,1976,50,11.28
2010,1157,2,1976,65,54.25
2010,1157,2,1976,999,9.46
2010,1157,2,2013,0,0.77
2010,1157,2,2013,15,2.72
2010,1157,2,2013,50,11.5
2010,1157,2,2013,65,63.74
2010,1157,2,2013,999,16.02
2010,1157,3,1976,0,1
2010,1157,3,1976,15,5.41
2010,1157,3,1976,50,19.85
2010,1157,3,1976,65,66.39
2010,1157,3,1976,999,13.75
2010,1157,3,2013,0,0.91
2010,1157,3,2013,15,5.66
2010,1157,3,2013,50,20.22
2010,1157,3,2013,65,75.51
2010,1157,3,2013,999,21.36
2010,1158,1,1976,0,1.26
2010,1158,1,1976,15,9.77
2010,1158,1,1976,50,38.63
2010,1158,1,1976,65,102.69
2010,1158,1,1976,999,23.31
2010,1158,1,2013,0,1.13
2010,1158,1,2013,15,10.29
2010,1158,1,2013,50,39.44
2010,1158,1,2013,65,112.33
2010,1158,1,2013,999,34.4
2010,1158,2,1976,0,0.69
2010,1158,2,1976,15,3.05
2010,1158,2,1976,50,12.53
2010,1158,2,1976,65,59.7
2010,1158,2,1976,999,10.47
2010,1158,2,2013,0,0.62
2010,1158,2,2013,15,3.2
2010,1158,2,2013,50,12.8
2010,1158,2,2013,65,70.12
2010,1158,2,2013,999,17.71
2010,1158,3,1976,0,0.98
2010,1158,3,1976,15,6.33
2010,1158,3,1976,50,23.76
2010,1158,3,1976,65,73.18
2010,1158,3,1976,999,15.65
2010,1158,3,2013,0,0.88
2010,1158,3,2013,15,6.66
2010,1158,3,2013,50,24.24
2010,1158,3,2013,65,82.92
2010,1158,3,2013,999,24.03
2010,1160,1,1976,0,1.05
2010,1160,1,1976,15,5.96
2010,1160,1,1976,50,24.2
2010,1160,1,1976,65,82.53
2010,1160,1,1976,999,16.58
2010,1160,1,2013,0,0.95
2010,1160,1,2013,15,6.27
2010,1160,1,2013,50,24.67
2010,1160,1,2013,65,92.35
2010,1160,1,2013,999,25.79
2010,1160,2,1976,0,0.72
2010,1160,2,1976,15,1.87
2010,1160,2,1976,50,8.38
2010,1160,2,1976,65,54.36
2010,1160,2,1976,999,8.56
2010,1160,2,2013,0,0.65
2010,1160,2,2013,15,1.97
2010,1160,2,2013,50,8.57
2010,1160,2,2013,65,64.65
2010,1160,2,2013,999,15.27
2010,1160,3,1976,0,0.89
2010,1160,3,1976,15,3.85
2010,1160,3,1976,50,15.3
2010,1160,3,1976,65,64.1
2010,1160,3,1976,999,11.89
2010,1160,3,2013,0,0.8
2010,1160,3,2013,15,4.05
2010,1160,3,2013,50,15.59
2010,1160,3,2013,65,74.07
2010,1160,3,2013,999,19.43
2010,1161,1,1976,0,1.05
2010,1161,1,1976,15,7.72
2010,1161,1,1976,50,29.24
2010,1161,1,1976,65,94.62
2010,1161,1,1976,999,19.68
2010,1161,1,2013,0,0.93
2010,1161,1,2013,15,8.08
2010,1161,1,2013,50,29.79
2010,1161,1,2013,65,105.25
2010,1161,1,2013,999,30.12
2010,1161,2,1976,0,0.85
2010,1161,2,1976,15,2.07
2010,1161,2,1976,50,8.74
2010,1161,2,1976,65,53.32
2010,1161,2,1976,999,8.64
2010,1161,2,2013,0,0.76
2010,1161,2,2013,15,2.16
2010,1161,2,2013,50,8.95
2010,1161,2,2013,65,63.71
2010,1161,2,2013,999,15.26
2010,1161,3,1976,0,0.95
2010,1161,3,1976,15,4.85
2010,1161,3,1976,50,17.56
2010,1161,3,1976,65,66.04
2010,1161,3,1976,999,13.01
2010,1161,3,2013,0,0.85
2010,1161,3,2013,15,5.07
2010,1161,3,2013,50,17.88
2010,1161,3,2013,65,76.06
2010,1161,3,2013,999,20.73
2010,1163,1,1976,0,0.89
2010,1163,1,1976,15,6.56
2010,1163,1,1976,50,27.11
2010,1163,1,1976,65,89.68
2010,1163,1,1976,999,18.15
2010,1163,1,2013,0,0.81
2010,1163,1,2013,15,6.88
2010,1163,1,2013,50,27.7
2010,1163,1,2013,65,99.95
2010,1163,1,2013,999,28.12
2010,1163,2,1976,0,0.6
2010,1163,2,1976,15,1.98
2010,1163,2,1976,50,9.1
2010,1163,2,1976,65,56.97
2010,1163,2,1976,999,9.01
2010,1163,2,2013,0,0.55
2010,1163,2,2013,15,2.08
2010,1163,2,2013,50,9.34
2010,1163,2,2013,65,68.15
2010,1163,2,2013,999,16.13
2010,1163,3,1976,0,0.75
2010,1163,3,1976,15,4.19
2010,1163,3,1976,50,16.8
2010,1163,3,1976,65,67.89
2010,1163,3,1976,999,12.71
2010,1163,3,2013,0,0.68
2010,1163,3,2013,15,4.39
2010,1163,3,2013,50,17.17
2010,1163,3,2013,65,78.52
2010,1163,3,2013,999,20.74
2010,1164,1,1976,0,1.07
2010,1164,1,1976,15,8.83
2010,1164,1,1976,50,34.65
2010,1164,1,1976,65,111.12
2010,1164,1,1976,999,23.02
2010,1164,1,2013,0,1.02
2010,1164,1,2013,15,9.26
2010,1164,1,2013,50,35.32
2010,1164,1,2013,65,122.04
2010,1164,1,2013,999,35.01
2010,1164,2,1976,0,0.81
2010,1164,2,1976,15,3.01
2010,1164,2,1976,50,12.31
2010,1164,2,1976,65,65.33
2010,1164,2,1976,999,11.06
2010,1164,2,2013,0,0.75
2010,1164,2,2013,15,3.18
2010,1164,2,2013,50,12.53
2010,1164,2,2013,65,75.95
2010,1164,2,2013,999,18.81
2010,1164,3,1976,0,0.95
2010,1164,3,1976,15,5.92
2010,1164,3,1976,50,22.11
2010,1164,3,1976,65,79.66
2010,1164,3,1976,999,15.85
2010,1164,3,2013,0,0.89
2010,1164,3,2013,15,6.22
2010,1164,3,2013,50,22.51
2010,1164,3,2013,65,89.76
2010,1164,3,2013,999,24.83
2010,1165,1,1976,0,0.92
2010,1165,1,1976,15,6.83
2010,1165,1,1976,50,26.63
2010,1165,1,1976,65,89.25
2010,1165,1,1976,999,18.16
2010,1165,1,2013,0,0.85
2010,1165,1,2013,15,7.14
2010,1165,1,2013,50,27.27
2010,1165,1,2013,65,99.26
2010,1165,1,2013,999,28.02
2010,1165,2,1976,0,0.73
2010,1165,2,1976,15,2.18
2010,1165,2,1976,50,8.83
2010,1165,2,1976,65,51.23
2010,1165,2,1976,999,8.45
2010,1165,2,2013,0,0.66
2010,1165,2,2013,15,2.27
2010,1165,2,2013,50,9.05
2010,1165,2,2013,65,60.66
2010,1165,2,2013,999,14.72
2010,1165,3,1976,0,0.83
2010,1165,3,1976,15,4.42
2010,1165,3,1976,50,16.38
2010,1165,3,1976,65,62.93
2010,1165,3,1976,999,12.22
2010,1165,3,2013,0,0.76
2010,1165,3,2013,15,4.61
2010,1165,3,2013,50,16.76
2010,1165,3,2013,65,72.09
2010,1165,3,2013,999,19.52
2010,1166,1,1976,0,0.95
2010,1166,1,1976,15,8.48
2010,1166,1,1976,50,33.11
2010,1166,1,1976,65,98.28
2010,1166,1,1976,999,21.13
2010,1166,1,2013,0,0.87
2010,1166,1,2013,15,8.9
2010,1166,1,2013,50,33.7
2010,1166,1,2013,65,108.63
2010,1166,1,2013,999,31.9
2010,1166,2,1976,0,0.49
2010,1166,2,1976,15,2.64
2010,1166,2,1976,50,10.24
2010,1166,2,1976,65,56.53
2010,1166,2,1976,999,9.46
2010,1166,2,2013,0,0.45
2010,1166,2,2013,15,2.76
2010,1166,2,2013,50,10.45
2010,1166,2,2013,65,66.38
2010,1166,2,2013,999,16.3
2010,1166,3,1976,0,0.73
2010,1166,3,1976,15,5.48
2010,1166,3,1976,50,19.98
2010,1166,3,1976,65,69.23
2010,1166,3,1976,999,14.06
2010,1166,3,2013,0,0.66
2010,1166,3,2013,15,5.74
2010,1166,3,2013,50,20.33
2010,1166,3,2013,65,78.8
2010,1166,3,2013,999,22.02
2010,1168,1,1976,0,0.8
2010,1168,1,1976,15,6.38
2010,1168,1,1976,50,28.75
2010,1168,1,1976,65,93.62
2010,1168,1,1976,999,18.78
2010,1168,1,2013,0,0.74
2010,1168,1,2013,15,6.71
2010,1168,1,2013,50,29.39
2010,1168,1,2013,65,104.26
2010,1168,1,2013,999,29.2
2010,1168,2,1976,0,0.54
2010,1168,2,1976,15,1.7
2010,1168,2,1976,50,8.42
2010,1168,2,1976,65,52.94
2010,1168,2,1976,999,8.29
2010,1168,2,2013,0,0.49
2010,1168,2,2013,15,1.78
2010,1168,2,2013,50,8.63
2010,1168,2,2013,65,62.82
2010,1168,2,2013,999,14.81
2010,1168,3,1976,0,0.68
2010,1168,3,1976,15,4.01
2010,1168,3,1976,50,17.4
2010,1168,3,1976,65,65.44
2010,1168,3,1976,999,12.45
2010,1168,3,2013,0,0.62
2010,1168,3,2013,15,4.21
2010,1168,3,2013,50,17.77
2010,1168,3,2013,65,75.05
2010,1168,3,2013,999,20.1
2010,1169,1,1976,0,0.94
2010,1169,1,1976,15,6.21
2010,1169,1,1976,50,28.4
2010,1169,1,1976,65,83.88
2010,1169,1,1976,999,17.59
2010,1169,1,2013,0,0.86
2010,1169,1,2013,15,6.51
2010,1169,1,2013,50,28.97
2010,1169,1,2013,65,91.79
2010,1169,1,2013,999,26.61
2010,1169,2,1976,0,0.74
2010,1169,2,1976,15,2.08
2010,1169,2,1976,50,9.48
2010,1169,2,1976,65,51.73
2010,1169,2,1976,999,8.58
2010,1169,2,2013,0,0.67
2010,1169,2,2013,15,2.2
2010,1169,2,2013,50,9.68
2010,1169,2,2013,65,61.14
2010,1169,2,2013,999,14.91
2010,1169,3,1976,0,0.84
2010,1169,3,1976,15,4.1
2010,1169,3,1976,50,17.76
2010,1169,3,1976,65,63.12
2010,1169,3,1976,999,12.33
2010,1169,3,2013,0,0.77
2010,1169,3,2013,15,4.3
2010,1169,3,2013,50,18.1
2010,1169,3,2013,65,71.78
2010,1169,3,2013,999,19.59
2010,1170,1,1976,0,1.03
2010,1170,1,1976,15,7.96
2010,1170,1,1976,50,31.21
2010,1170,1,1976,65,98.1
2010,1170,1,1976,999,20.53
2010,1170,1,2013,0,0.94
2010,1170,1,2013,15,8.33
2010,1170,1,2013,50,31.74
2010,1170,1,2013,65,109.28
2010,1170,1,2013,999,31.4
2010,1170,2,1976,0,0.67
2010,1170,2,1976,15,2.58
2010,1170,2,1976,50,9.88
2010,1170,2,1976,65,55.66
2010,1170,2,1976,999,9.31
2010,1170,2,2013,0,0.6
2010,1170,2,2013,15,2.71
2010,1170,2,2013,50,10.07
2010,1170,2,2013,65,65.8
2010,1170,2,2013,999,16.11
2010,1170,3,1976,0,0.85
2010,1170,3,1976,15,5.21
2010,1170,3,1976,50,18.83
2010,1170,3,1976,65,68.04
2010,1170,3,1976,999,13.61
2010,1170,3,2013,0,0.78
2010,1170,3,2013,15,5.45
2010,1170,3,2013,50,19.13
2010,1170,3,2013,65,78.03
2010,1170,3,2013,999,21.52
2010,1171,1,1976,0,0.91
2010,1171,1,1976,15,6.01
2010,1171,1,1976,50,23.01
2010,1171,1,1976,65,89.96
2010,1171,1,1976,999,17.18
2010,1171,1,2013,0,0.84
2010,1171,1,2013,15,6.25
2010,1171,1,2013,50,23.57
2010,1171,1,2013,65,100.69
2010,1171,1,2013,999,27.18
2010,1171,2,1976,0,0.79
2010,1171,2,1976,15,1.81
2010,1171,2,1976,50,8.42
2010,1171,2,1976,65,53.36
2010,1171,2,1976,999,8.45
2010,1171,2,2013,0,0.72
2010,1171,2,2013,15,1.88
2010,1171,2,2013,50,8.65
2010,1171,2,2013,65,62.85
2010,1171,2,2013,999,14.9
2010,1171,3,1976,0,0.85
2010,1171,3,1976,15,3.87
2010,1171,3,1976,50,15.06
2010,1171,3,1976,65,64.95
2010,1171,3,1976,999,11.94
2010,1171,3,2013,0,0.78
2010,1171,3,2013,15,4.03
2010,1171,3,2013,50,15.42
2010,1171,3,2013,65,74.28
2010,1171,3,2013,999,19.43
2010,1173,1,1976,0,0.88
2010,1173,1,1976,15,7.18
2010,1173,1,1976,50,26.55
2010,1173,1,1976,65,91.63
2010,1173,1,1976,999,18.57
2010,1173,1,2013,0,0.81
2010,1173,1,2013,15,7.49
2010,1173,1,2013,50,27.15
2010,1173,1,2013,65,102.76
2010,1173,1,2013,999,28.83
2010,1173,2,1976,0,0.59
2010,1173,2,1976,15,2.11
2010,1173,2,1976,50,8.48
2010,1173,2,1976,65,54.95
2010,1173,2,1976,999,8.73
2010,1173,2,2013,0,0.53
2010,1173,2,2013,15,2.21
2010,1173,2,2013,50,8.72
2010,1173,2,2013,65,65.46
2010,1173,2,2013,999,15.54
2010,1173,3,1976,0,0.74
2010,1173,3,1976,15,4.55
2010,1173,3,1976,50,16.34
2010,1173,3,1976,65,66.72
2010,1173,3,1976,999,12.67
2010,1173,3,2013,0,0.67
2010,1173,3,2013,15,4.75
2010,1173,3,2013,50,16.71
2010,1173,3,2013,65,77
2010,1173,3,2013,999,20.52
2010,1175,1,1976,0,1.05
2010,1175,1,1976,15,7
2010,1175,1,1976,50,27.3
2010,1175,1,1976,65,88.97
2010,1175,1,1976,999,18.36
2010,1175,1,2013,0,0.95
2010,1175,1,2013,15,7.31
2010,1175,1,2013,50,27.88
2010,1175,1,2013,65,99.2
2010,1175,1,2013,999,28.22
2010,1175,2,1976,0,0.86
2010,1175,2,1976,15,2.26
2010,1175,2,1976,50,9.21
2010,1175,2,1976,65,51.3
2010,1175,2,1976,999,8.6
2010,1175,2,2013,0,0.79
2010,1175,2,2013,15,2.37
2010,1175,2,2013,50,9.42
2010,1175,2,2013,65,60.55
2010,1175,2,2013,999,14.84
2010,1175,3,1976,0,0.96
2010,1175,3,1976,15,4.54
2010,1175,3,1976,50,16.91
2010,1175,3,1976,65,63.13
2010,1175,3,1976,999,12.42
2010,1175,3,2013,0,0.87
2010,1175,3,2013,15,4.73
2010,1175,3,2013,50,17.26
2010,1175,3,2013,65,72.24
2010,1175,3,2013,999,19.72
2010,1176,1,1976,0,1.2
2010,1176,1,1976,15,9.26
2010,1176,1,1976,50,32.27
2010,1176,1,1976,65,98.59
2010,1176,1,1976,999,21.45
2010,1176,1,2013,0,1.13
2010,1176,1,2013,15,9.64
2010,1176,1,2013,50,33
2010,1176,1,2013,65,109.05
2010,1176,1,2013,999,32.22
2010,1176,2,1976,0,1.06
2010,1176,2,1976,15,3.32
2010,1176,2,1976,50,12.98
2010,1176,2,1976,65,60.1
2010,1176,2,1976,999,10.81
2010,1176,2,2013,0,0.98
2010,1176,2,2013,15,3.48
2010,1176,2,2013,50,13.27
2010,1176,2,2013,65,70.11
2010,1176,2,2013,999,17.98
2010,1176,3,1976,0,1.14
2010,1176,3,1976,15,6.23
2010,1176,3,1976,50,21.46
2010,1176,3,1976,65,72.88
2010,1176,3,1976,999,15.18
2010,1176,3,2013,0,1.06
2010,1176,3,2013,15,6.5
2010,1176,3,2013,50,21.92
2010,1176,3,2013,65,82.7
2010,1176,3,2013,999,23.49
2010,1177,1,1976,0,3.11
2010,1177,1,1976,15,13.51
2010,1177,1,1976,50,36.92
2010,1177,1,1976,65,167.07
2010,1177,1,1976,999,32.33
2010,1177,1,2013,0,2.75
2010,1177,1,2013,15,14.03
2010,1177,1,2013,50,37.28
2010,1177,1,2013,65,192.41
2010,1177,1,2013,999,51.54
2010,1177,2,1976,0,2.45
2010,1177,2,1976,15,5.64
2010,1177,2,1976,50,18.98
2010,1177,2,1976,65,83.69
2010,1177,2,1976,999,15.93
2010,1177,2,2013,0,2.19
2010,1177,2,2013,15,5.81
2010,1177,2,2013,50,19.31
2010,1177,2,2013,65,93.94
2010,1177,2,2013,999,25.05
2010,1177,3,1976,0,2.77
2010,1177,3,1976,15,9.66
2010,1177,3,1976,50,27.64
2010,1177,3,1976,65,108.75
2010,1177,3,1976,999,22.28
2010,1177,3,2013,0,2.47
2010,1177,3,2013,15,10
2010,1177,3,2013,50,27.98
2010,1177,3,2013,65,121.53
2010,1177,3,2013,999,34.05
2010,1178,1,1976,0,1.05
2010,1178,1,1976,15,7.22
2010,1178,1,1976,50,30.08
2010,1178,1,1976,65,94.24
2010,1178,1,1976,999,19.55
2010,1178,1,2013,0,0.95
2010,1178,1,2013,15,7.62
2010,1178,1,2013,50,30.69
2010,1178,1,2013,65,104.27
2010,1178,1,2013,999,29.9
2010,1178,2,1976,0,0.7
2010,1178,2,1976,15,2.04
2010,1178,2,1976,50,8.92
2010,1178,2,1976,65,53.24
2010,1178,2,1976,999,8.61
2010,1178,2,2013,0,0.63
2010,1178,2,2013,15,2.15
2010,1178,2,2013,50,9.11
2010,1178,2,2013,65,63.34
2010,1178,2,2013,999,15.2
2010,1178,3,1976,0,0.88
2010,1178,3,1976,15,4.54
2010,1178,3,1976,50,17.76
2010,1178,3,1976,65,65.37
2010,1178,3,1976,999,12.8
2010,1178,3,2013,0,0.8
2010,1178,3,2013,15,4.79
2010,1178,3,2013,50,18.1
2010,1178,3,2013,65,74.97
2010,1178,3,2013,999,20.43
2010,1179,1,1976,0,0.96
2010,1179,1,1976,15,5.96
2010,1179,1,1976,50,23.58
2010,1179,1,1976,65,81.56
2010,1179,1,1976,999,16.35
2010,1179,1,2013,0,0.88
2010,1179,1,2013,15,6.23
2010,1179,1,2013,50,23.99
2010,1179,1,2013,65,90.58
2010,1179,1,2013,999,25.29
2010,1179,2,1976,0,0.69
2010,1179,2,1976,15,1.66
2010,1179,2,1976,50,8.3
2010,1179,2,1976,65,51.98
2010,1179,2,1976,999,8.18
2010,1179,2,2013,0,0.61
2010,1179,2,2013,15,1.76
2010,1179,2,2013,50,8.56
2010,1179,2,2013,65,61.54
2010,1179,2,2013,999,14.56
2010,1179,3,1976,0,0.83
2010,1179,3,1976,15,3.74
2010,1179,3,1976,50,15.06
2010,1179,3,1976,65,62.25
2010,1179,3,1976,999,11.57
2010,1179,3,2013,0,0.75
2010,1179,3,2013,15,3.92
2010,1179,3,2013,50,15.37
2010,1179,3,2013,65,71.39
2010,1179,3,2013,999,18.8
2010,1180,1,1976,0,0.96
2010,1180,1,1976,15,6.89
2010,1180,1,1976,50,24.71
2010,1180,1,1976,65,84.68
2010,1180,1,1976,999,17.35
2010,1180,1,2013,0,0.88
2010,1180,1,2013,15,7.19
2010,1180,1,2013,50,25.26
2010,1180,1,2013,65,94.55
2010,1180,1,2013,999,26.74
2010,1180,2,1976,0,0.77
2010,1180,2,1976,15,2.13
2010,1180,2,1976,50,8.84
2010,1180,2,1976,65,51.69
2010,1180,2,1976,999,8.49
2010,1180,2,2013,0,0.69
2010,1180,2,2013,15,2.22
2010,1180,2,2013,50,9.08
2010,1180,2,2013,65,61.12
2010,1180,2,2013,999,14.8
2010,1180,3,1976,0,0.87
2010,1180,3,1976,15,4.45
2010,1180,3,1976,50,15.89
2010,1180,3,1976,65,62.74
2010,1180,3,1976,999,12.13
2010,1180,3,2013,0,0.79
2010,1180,3,2013,15,4.64
2010,1180,3,2013,50,16.24
2010,1180,3,2013,65,71.98
2010,1180,3,2013,999,19.42
2010,1181,1,1976,0,1.08
2010,1181,1,1976,15,8.7
2010,1181,1,1976,50,30.7
2010,1181,1,1976,65,92.22
2010,1181,1,1976,999,20.17
2010,1181,1,2013,0,1
2010,1181,1,2013,15,9.08
2010,1181,1,2013,50,31.31
2010,1181,1,2013,65,101.59
2010,1181,1,2013,999,30.16
2010,1181,2,1976,0,0.68
2010,1181,2,1976,15,3.09
2010,1181,2,1976,50,12.07
2010,1181,2,1976,65,55.25
2010,1181,2,1976,999,9.91
2010,1181,2,2013,0,0.63
2010,1181,2,2013,15,3.24
2010,1181,2,2013,50,12.37
2010,1181,2,2013,65,64.53
2010,1181,2,2013,999,16.55
2010,1181,3,1976,0,0.89
2010,1181,3,1976,15,5.81
2010,1181,3,1976,50,20.25
2010,1181,3,1976,65,67.44
2010,1181,3,1976,999,14.11
2010,1181,3,2013,0,0.82
2010,1181,3,2013,15,6.07
2010,1181,3,2013,50,20.67
2010,1181,3,2013,65,76.46
2010,1181,3,2013,999,21.8
2010,1182,1,1976,0,1.79
2010,1182,1,1976,15,2.96
2010,1182,1,1976,50,13.83
2010,1182,1,1976,65,64.51
2010,1182,1,1976,999,11.43
2010,1182,1,2013,0,1.59
2010,1182,1,2013,15,3.09
2010,1182,1,2013,50,14.19
2010,1182,1,2013,65,73.97
2010,1182,1,2013,999,18.83
2010,1182,2,1976,0,1.4
2010,1182,2,1976,15,0.81
2010,1182,2,1976,50,5.42
2010,1182,2,1976,65,48.46
2010,1182,2,1976,999,7.01
2010,1182,2,2013,0,1.24
2010,1182,2,2013,15,0.84
2010,1182,2,2013,50,5.57
2010,1182,2,2013,65,58.64
2010,1182,2,2013,999,13.1
2010,1182,3,1976,0,1.6
2010,1182,3,1976,15,1.84
2010,1182,3,1976,50,9.29
2010,1182,3,1976,65,55.05
2010,1182,3,1976,999,8.98
2010,1182,3,2013,0,1.42
2010,1182,3,2013,15,1.92
2010,1182,3,2013,50,9.53
2010,1182,3,2013,65,64.89
2010,1182,3,2013,999,15.6
2010,1183,1,1976,0,1.02
2010,1183,1,1976,15,4.75
2010,1183,1,1976,50,18.74
2010,1183,1,1976,65,71.66
2010,1183,1,1976,999,13.81
2010,1183,1,2013,0,0.92
2010,1183,1,2013,15,4.99
2010,1183,1,2013,50,19.14
2010,1183,1,2013,65,80.23
2010,1183,1,2013,999,21.77
2010,1183,2,1976,0,0.59
2010,1183,2,1976,15,1.29
2010,1183,2,1976,50,6.68
2010,1183,2,1976,65,52.08
2010,1183,2,1976,999,7.7
2010,1183,2,2013,0,0.54
2010,1183,2,2013,15,1.35
2010,1183,2,2013,50,6.89
2010,1183,2,2013,65,61.65
2010,1183,2,2013,999,14.06
2010,1183,3,1976,0,0.81
2010,1183,3,1976,15,2.93
2010,1183,3,1976,50,11.99
2010,1183,3,1976,65,59.29
2010,1183,3,1976,999,10.29
2010,1183,3,2013,0,0.73
2010,1183,3,2013,15,3.07
2010,1183,3,2013,50,12.27
2010,1183,3,2013,65,68.51
2010,1183,3,2013,999,17.25
2010,1184,1,1976,0,1.12
2010,1184,1,1976,15,8.22
2010,1184,1,1976,50,28.93
2010,1184,1,1976,65,100.73
2010,1184,1,1976,999,20.57
2010,1184,1,2013,0,1.02
2010,1184,1,2013,15,8.49
2010,1184,1,2013,50,29.7
2010,1184,1,2013,65,110.71
2010,1184,1,2013,999,31.36
2010,1184,2,1976,0,1.16
2010,1184,2,1976,15,3.11
2010,1184,2,1976,50,12.2
2010,1184,2,1976,65,55.6
2010,1184,2,1976,999,10.09
2010,1184,2,2013,0,1.02
2010,1184,2,2013,15,3.25
2010,1184,2,2013,50,12.44
2010,1184,2,2013,65,64.51
2010,1184,2,2013,999,16.63
2010,1184,3,1976,0,1.14
2010,1184,3,1976,15,5.59
2010,1184,3,1976,50,19.66
2010,1184,3,1976,65,70.43
2010,1184,3,1976,999,14.28
2010,1184,3,2013,0,1.02
2010,1184,3,2013,15,5.78
2010,1184,3,2013,50,20.11
2010,1184,3,2013,65,79.09
2010,1184,3,2013,999,22.11
2010,1185,1,1976,0,1.23
2010,1185,1,1976,15,5.45
2010,1185,1,1976,50,25.57
2010,1185,1,1976,65,88.18
2010,1185,1,1976,999,17.24
2010,1185,1,2013,0,1.1
2010,1185,1,2013,15,5.73
2010,1185,1,2013,50,26.26
2010,1185,1,2013,65,97.78
2010,1185,1,2013,999,26.95
2010,1185,2,1976,0,0.81
2010,1185,2,1976,15,1.55
2010,1185,2,1976,50,8.19
2010,1185,2,1976,65,56.54
2010,1185,2,1976,999,8.63
2010,1185,2,2013,0,0.73
2010,1185,2,2013,15,1.62
2010,1185,2,2013,50,8.36
2010,1185,2,2013,65,66.76
2010,1185,2,2013,999,15.49
2010,1185,3,1976,0,1.02
2010,1185,3,1976,15,3.47
